timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
607770822114345,-0.0550383,-0.0654701,0.0185489,1.16841,9.23711,3.27058
607770826117078,-0.038545,-0.0508093,0.0112185,1.20432,9.24669,3.25621
607770830119711,-0.0287711,-0.0447007,0.0014447,1.29051,9.27303,3.28016
607770834122377,-0.0220516,-0.0404246,-0.0113835,1.33122,9.28979,3.28255
607770838125110,-0.00983432,-0.0337051,-0.0290986,1.33601,9.285,3.27058
607770842130043,-0.00739086,-0.0324834,-0.0382615,1.35995,9.28021,3.22509
607770846132709,0.0091025,-0.0324834,-0.0492571,1.32643,9.29457,3.24903
607770850135442,0.0146003,-0.0361486,-0.0639179,1.25699,9.29218,3.27537
607770854138142,0.024985,-0.0483659,-0.0602527,1.087,9.32809,3.25861
607770858140775,0.0378132,-0.0654701,-0.0602527,0.99123,9.3257,3.28016
607770862148008,0.0427001,-0.07952,-0.0559766,0.90743,9.34007,3.28255
607770866150708,0.0530848,-0.0923482,-0.0504788,0.852362,9.30655,3.27776
607770870153374,0.0604152,-0.0954025,-0.049868,0.833208,9.2826,3.3041
607770874156074,0.0616369,-0.0935699,-0.0504788,0.854756,9.25866,3.31846
607770878158774,0.0604152,-0.0954025,-0.049868,0.847573,9.21556,3.3472
607770882161440,0.0653021,-0.088683,-0.0455919,0.790111,9.20838,3.32565
607770886164140,0.0720216,-0.0935699,-0.0358181,0.737437,9.21556,3.3041
607770890166840,0.0677456,-0.0911264,-0.0297094,0.675186,9.23232,3.26579
607770894169506,0.0622478,-0.0850178,-0.0205465,0.641666,9.23472,3.22988
607770898172172,0.05675,-0.0789091,-0.0199356,0.629694,9.23472,3.22988
607770902174838,0.0463653,-0.0758548,-0.0113835,0.632089,9.25866,3.21072
607770906180238,0.0335371,-0.0734113,-0.00160963,0.591386,9.29936,3.11495
607770910182938,0.0231524,-0.0642484,0.00510989,0.550683,9.32809,3.05031
607770914190038,0.00971337,-0.0685244,0.00999681,0.562655,9.33049,3.04073
607770918192704,-0.00128221,-0.0697461,0.0142729,0.555472,9.33767,3.02157
607770922194670,-0.020219,-0.0874612,0.0203815,0.555472,9.35922,3.03115
607770926197403,-0.0336581,-0.0941808,0.022825,0.56026,9.37119,3.02876
607770930200069,-0.0440428,-0.111896,0.0148837,0.61054,9.34725,3.00481
607770934201702,-0.061147,-0.126557,0.0154946,0.615329,9.35443,3.00242
607770938204402,-0.0721426,-0.146104,0.0106077,0.699128,9.34485,3.05031
607770942207068,-0.0751969,-0.160765,0.00877508,0.763774,9.32091,3.06946
607770946209734,-0.0855816,-0.180313,-0.00710742,0.816448,9.31133,3.09819
607770950212467,-0.0916903,-0.1852,-0.0187139,0.878699,9.27063,3.11974
607770954215167,-0.0947446,-0.17848,-0.0229899,0.936161,9.27781,3.15087
607770958217833,-0.0965772,-0.154046,-0.0321529,1.00081,9.27781,3.2203
607770962218233,-0.0941337,-0.123502,-0.0431485,1.0463,9.2826,3.29452
607770966220933,-0.0868033,-0.0911264,-0.0486463,1.05588,9.29936,3.27776
607770970223599,-0.079473,-0.0654701,-0.054144,1.06545,9.30415,3.31368
607770974226299,-0.0751969,-0.0428681,-0.0675831,1.09179,9.285,3.39508
607770978228999,-0.0654231,-0.00988136,-0.0785787,1.07742,9.28979,3.43578
607770982227165,-0.0538166,0.00722287,-0.0920177,1.04869,9.31373,3.46691
607770986229798,-0.0501514,0.0084446,-0.10057,1.03433,9.33049,3.49564
607770990232464,-0.0415993,0.0121098,-0.109733,0.976864,9.35683,3.46691
607770994235164,-0.0342689,0.0127207,-0.120728,0.87391,9.42147,3.44297
607770998237830,-0.0330472,0.0108881,-0.114009,0.823631,9.4526,3.44057
607771002240496,-0.015943,0.0084446,-0.114009,0.758985,9.47415,3.45254
607771006243229,-0.0153321,0.00477941,-0.114009,0.672791,9.43584,3.44057
607771010245895,-0.00983432,-0.0037727,-0.110344,0.656031,9.4095,3.4286
607771014255461,0.00116125,-0.0166009,-0.105457,0.634483,9.38316,3.43578
607771018258161,0.011546,-0.0312616,-0.102402,0.61054,9.32331,3.42381
607771022260861,0.0194872,-0.0544745,-0.0987372,0.531529,9.30894,3.39987
607771026260827,0.0194872,-0.0752439,-0.0944611,0.438152,9.28979,3.37832
607771030263493,0.0286502,-0.102733,-0.0730809,0.375901,9.29457,3.33283
607771034261726,0.0310937,-0.125946,-0.0578092,0.299284,9.28021,3.30889
607771038264426,0.0353697,-0.144272,-0.0382615,0.282524,9.2826,3.24185
607771042267092,0.0439218,-0.156489,-0.0254334,0.289707,9.28021,3.21312
607771046269758,0.047587,-0.157711,-0.000998765,0.378295,9.24908,3.18678
607771050272458,0.0481979,-0.155267,0.00633162,0.469278,9.21796,3.13411
607771054275191,0.0500305,-0.148548,0.00510989,0.567443,9.18683,3.11256
607771058277857,0.043311,-0.136941,0.0118294,0.632089,9.19162,3.08383
607771062280523,0.0420892,-0.134498,0.0167163,0.608146,9.2443,3.06467
607771066283189,0.034148,-0.128389,0.0203815,0.584203,9.30655,3.06467
607771070286589,0.034148,-0.125335,0.0167163,0.57702,9.34007,3.03355
607771074289289,0.0194872,-0.113728,0.0277119,0.553077,9.35683,3.01679
607771078291955,0.0127677,-0.109452,0.0277119,0.586597,9.3664,3.0527
607771082294688,0.00421558,-0.103344,0.0301554,0.612934,9.40471,3.09819
607771086297354,-0.0134995,-0.0868504,0.0338206,0.612934,9.43584,3.07904
607771090300054,-0.0238842,-0.0740222,0.0332097,0.608146,9.48612,3.05031
607771094302720,-0.0336581,-0.0636375,0.0350423,0.622511,9.51006,3.10298
607771098305420,-0.0525949,-0.047755,0.0380966,0.6273,9.56752,3.06467
607771102308120,-0.0580927,-0.025153,0.0411509,0.612934,9.58907,3.04552
607771106310853,-0.0684774,-0.0129357,0.0484813,0.651243,9.59865,3.06707
607771110318119,-0.0721426,0.0182184,0.0448161,0.675186,9.60583,3.0934
607771114320552,-0.0715317,0.0469291,0.0405401,0.787716,9.55795,3.10777
607771118323252,-0.0758078,0.0750289,0.0332097,0.847573,9.49809,3.15805
607771122325918,-0.0709208,0.103129,0.0258793,0.893064,9.46457,3.20833
607771126328584,-0.0623687,0.129396,0.00816421,0.897853,9.43584,3.24664
607771130331284,-0.0562601,0.133672,-0.00527482,0.852362,9.36401,3.28016
607771134327084,-0.0599253,0.131839,-0.0113835,0.799688,9.3688,3.31846
607771138329784,-0.047708,0.115957,-0.0260442,0.737437,9.34246,3.3448
607771142332450,-0.042821,0.0854136,-0.0449811,0.64406,9.33767,3.35917
607771146335183,-0.0373233,0.0560921,-0.0559766,0.612934,9.34246,3.35917
607771150337849,-0.0348798,0.0231054,-0.0657505,0.579414,9.29936,3.35198
607771154340582,-0.0287711,-0.0172117,-0.0773569,0.596174,9.28021,3.33044
607771158343248,-0.0214408,-0.0508093,-0.0852982,0.555472,9.30176,3.31128
607771162345914,-0.0220516,-0.0911264,-0.0828547,0.531529,9.285,3.25382
607771166348614,-0.0208299,-0.124724,-0.0834656,0.457306,9.28021,3.21312
607771170351314,-0.0226625,-0.158932,-0.0834656,0.421392,9.25866,3.23945
607771174353947,-0.0196082,-0.155267,-0.0822438,0.433364,9.26345,3.22509
607771178356647,-0.0153321,-0.148548,-0.0767461,0.464489,9.2826,3.23467
607771182359380,-0.0226625,-0.122891,-0.0620853,0.481249,9.31612,3.24664
607771186362080,-0.0177756,-0.097846,-0.0565875,0.483644,9.34485,3.17481
607771190364013,-0.0171647,-0.0666918,-0.0431485,0.457306,9.37119,3.21791
607771194366679,-0.0104452,-0.0074379,-0.0327638,0.457306,9.38316,3.27776
607771198369379,-0.00555826,0.0365444,-0.0254334,0.488432,9.42147,3.36156
607771202372012,-0.00128221,0.0725854,-0.0138269,0.457306,9.42387,3.34001
607771206374712,0.00360472,0.0903005,-0.0101617,0.435758,9.45739,3.32325
607771210377378,0.0091025,0.114124,-0.00710742,0.471672,9.48372,3.37832
607771214380778,0.0231524,0.128785,-0.00649655,0.490826,9.46457,3.40705
607771218383444,0.0280393,0.133672,-0.00955088,0.519558,9.40471,3.39748
607771222386110,0.0402566,0.131839,-0.0138269,0.52674,9.38316,3.42142
607771226388743,0.043311,0.117789,-0.0290986,0.524346,9.35204,3.35438
607771230386876,0.0408675,0.101907,-0.0364289,0.517163,9.33528,3.26579
607771234389809,0.047587,0.0780832,-0.0352072,0.512375,9.31612,3.23706
607771238392442,0.0500305,0.0457074,-0.0413159,0.481249,9.3257,3.24424
607771242395142,0.0439218,0.0218836,-0.0559766,0.407027,9.30894,3.26819
607771246397842,0.0451436,-0.00621616,-0.0480354,0.351958,9.32091,3.23227
607771250400475,0.0469761,-0.0538637,-0.0535332,0.325621,9.3257,3.24903
607771254403141,0.0439218,-0.101511,-0.0559766,0.22985,9.30894,3.3017
607771258405807,0.043311,-0.132054,-0.0529223,0.167599,9.3257,3.35677
607771262408507,0.043311,-0.160154,-0.0443702,0.107742,9.32091,3.35198
607771266411173,0.0317045,-0.184589,-0.0376507,0.0837996,9.3257,3.39987
607771270413906,0.0378132,-0.195584,-0.0425376,0.0837996,9.30894,3.45015
607771274416572,0.0359806,-0.205969,-0.0352072,0.0837996,9.31612,3.45015
607771278419238,0.034148,-0.201693,-0.022379,0.0837996,9.31373,3.431
607771282421971,0.0317045,-0.188254,-0.0187139,0.0837996,9.31852,3.39748
607771286424637,0.0396458,-0.169928,-0.0107726,0.102954,9.30415,3.40226
607771290427303,0.034148,-0.139996,-0.00283136,0.160416,9.29936,3.39987
607771294430036,0.0396458,-0.133887,-0.0107726,0.29689,9.21078,3.32325
607771298432736,0.0396458,-0.125335,-0.018103,0.366324,9.18204,3.2634
607771302440302,0.0396458,-0.111896,-0.0199356,0.395055,9.17965,3.22509
607771306443002,0.0359806,-0.102122,-0.0199356,0.387873,9.23711,3.18678
607771310445702,0.0353697,-0.0892938,-0.0248225,0.356747,9.27063,3.11016
607771314448368,0.0274285,-0.0746331,-0.0248225,0.328016,9.32331,3.09101
607771318451034,0.0219307,-0.0556963,-0.0321529,0.36393,9.34725,3.03594
607771322453767,0.0139894,-0.0428681,-0.0345964,0.366324,9.36401,2.98805
607771326456400,0.00482645,-0.025153,-0.0437593,0.368718,9.3664,2.97848
607771330459066,0.00482645,-0.0190443,-0.0523114,0.373507,9.34485,3.03833
607771334461032,-0.00739086,0.00172508,-0.0620853,0.371113,9.34964,3.08622
607771338463698,-0.00189307,0.0108881,-0.0755243,0.39745,9.34246,3.13411
607771342466364,-0.0116669,0.0139424,-0.0877416,0.404632,9.35204,3.18199
607771346469064,-0.0165538,0.0231054,-0.101181,0.344776,9.37119,3.24185
607771350471730,-0.0214408,0.0255488,-0.105457,0.24661,9.41668,3.22269
607771354474430,-0.0244951,0.0267706,-0.109122,0.179571,9.45739,3.22988
607771358477163,-0.0244951,0.0267706,-0.112176,0.126897,9.46457,3.24664
607771362479863,-0.020219,0.0273814,-0.112176,0.124502,9.46696,3.21312
607771366482529,-0.0232734,0.0298249,-0.110344,0.0837996,9.48851,3.27058
607771370485262,-0.0226625,0.0334901,-0.103013,0.0670397,9.47415,3.21791
607771374487962,-0.0171647,0.0218836,-0.105457,0.0383084,9.42865,3.14608
607771378490662,-0.00922345,0.00661201,-0.101792,0.052674,9.32809,3.21312
607771382493362,-0.00861259,-0.0104922,-0.0975155,0.0095771,9.27781,3.24424
607771386496028,0.00116125,-0.0337051,-0.0962937,-0.0335198,9.20599,3.17002
607771390498694,0.00421558,-0.0520311,-0.0840764,-0.0574626,9.17007,3.15326
607771394501360,0.00482645,-0.0746331,-0.0852982,-0.114925,9.15092,3.17481
607771398504093,0.00543731,-0.0905156,-0.0663613,-0.155628,9.1174,3.16044
607771402506759,0.00238299,-0.113118,-0.0504788,-0.237033,9.09346,3.08622
607771406509459,-0.000671341,-0.129611,-0.0278768,-0.33041,9.11022,3.08622
607771410512159,-0.00189307,-0.15038,-0.0193247,-0.38069,9.10064,3.12932
607771414514825,-0.00616913,-0.159543,0.00510989,-0.490826,9.06712,3.18678
607771418517458,-0.000671341,-0.156489,0.0252684,-0.447729,9.04557,3.25861
607771422515258,-6.04757E-005,-0.14305,0.0307662,-0.399844,9.04557,3.29692
607771426517924,-0.00128221,-0.127167,0.0301554,-0.284919,9.04318,3.32325
607771430520624,-0.0049474,-0.0972351,0.0442053,-0.249005,9.08388,3.31846
607771434523357,-0.00372567,-0.0813526,0.0472596,-0.272947,9.12458,3.33283
607771438526090,-0.0104452,-0.0673027,0.0558117,-0.33041,9.20599,3.35438
607771442528723,-0.0147212,-0.0483659,0.0668073,-0.339987,9.24908,3.34241
607771446531423,-0.00861259,-0.0337051,0.0668073,-0.308861,9.31612,3.30649
607771450534156,-0.0165538,-0.0330942,0.0637529,-0.258582,9.32809,3.27537
607771454536822,-0.0177756,-0.0233204,0.0564226,-0.225062,9.35204,3.25861
607771458539555,-0.0171647,-0.0037727,0.0484813,-0.129291,9.33767,3.29452
607771462542288,-0.0116669,0.00722287,0.031988,-0.0574626,9.31612,3.28016
607771466544988,-0.0141104,0.00905547,0.0258793,-0.0407027,9.34485,3.261
607771470547654,-0.0147212,0.0133315,0.0148837,-0.0119714,9.35443,3.19636
607771474550354,-0.0183864,0.0108881,0.00633162,-0.0311256,9.37837,3.14847
607771478552987,-0.0147212,0.0121098,-0.0022205,-0.117319,9.35683,3.19875
607771482555687,-0.015943,0.00294681,0.00205556,-0.217879,9.34007,3.27776
607771486558387,-0.0189973,0.00355768,-0.000998765,-0.308861,9.32809,3.27776
607771490561053,-0.0165538,-0.00499443,-0.00344223,-0.34717,9.31612,3.24664
607771494563753,-0.00983432,-0.0190443,-0.00588569,-0.349564,9.21317,3.3448
607771498566453,-0.00372567,-0.0312616,-0.0144378,-0.311256,9.17247,3.42621
607771502569153,-0.000671341,-0.0306508,-0.0168813,-0.371113,9.12937,3.4693
607771506571819,0.00360472,-0.0453115,-0.0119943,-0.462095,9.12937,3.46212
607771510574485,-0.00250394,-0.070357,-0.00283136,-0.541106,9.115,3.39748
607771514577218,-0.00128221,-0.0837961,0.00694248,-0.713494,9.13655,3.39748
607771518579851,0.00177212,-0.0941808,0.0191598,-0.852362,9.16768,3.43339
607771522582517,0.00360472,-0.10762,0.0289336,-0.962498,9.21317,3.41663
607771526585183,-6.04757E-005,-0.129,0.0503139,-1.0032,9.23472,3.43818
607771530587849,-0.00372567,-0.149159,0.0527574,-1.02236,9.22754,3.36156
607771534590549,-0.00983432,-0.162598,0.0619204,-1.01038,9.22754,3.35198
607771538593249,-0.00555826,-0.172372,0.0686399,-1.01517,9.2443,3.42621
607771542595882,-0.00800172,-0.161987,0.0747485,-0.964893,9.31133,3.47409
607771546598582,-0.00372567,-0.145493,0.0759703,-0.943344,9.33049,3.46452
607771550601248,-0.00555826,-0.125335,0.0833006,-0.917007,9.34007,3.46212
607771554603914,-0.000671341,-0.106398,0.0808572,-0.878699,9.3664,3.51001
607771558606580,-0.00433653,-0.0868504,0.0826898,-0.866727,9.40711,3.5124
607771562609313,-6.04757E-005,-0.0801309,0.0845224,-0.869122,9.41668,3.5124
607771566612013,0.00299385,-0.0673027,0.0753594,-0.852362,9.42626,3.48606
607771570614679,0.00971337,-0.0654701,0.0704725,-0.818842,9.41668,3.5148
607771574617412,0.00482645,-0.0563071,0.0594769,-0.802082,9.40471,3.49325
607771578620112,0.0139894,-0.0282073,0.0606986,-0.794899,9.43584,3.45494
607771582622778,0.0139894,0.00111422,0.0600878,-0.84039,9.47654,3.39508
607771586625478,0.011546,0.0310466,0.05459,-0.842785,9.46217,3.34241
607771590628178,0.0200981,0.0524269,0.0521465,-0.845179,9.49091,3.30889
607771594630811,0.0109351,0.0884679,0.05459,-0.861939,9.51485,3.23467
607771598633544,0.0109351,0.109848,0.0570334,-0.914613,9.52682,3.16523
607771602636244,0.0127677,0.129396,0.0539791,-0.938556,9.5364,3.15805
607771606638877,0.0121568,0.151387,0.0552008,-0.984047,9.49809,3.20115
607771610641577,0.0121568,0.171546,0.0497031,-1.02954,9.55076,3.22269
607771614889717,0.0194872,0.192315,0.0405401,-1.07024,9.52682,3.23945
607771618892350,0.024985,0.197813,0.0417618,-1.14446,9.50527,3.31846
607771622895016,0.034148,0.196591,0.0411509,-1.21629,9.46217,3.39029
607771626897749,0.0469761,0.186206,0.0203815,-1.18277,9.37359,3.49325
607771630900449,0.0549174,0.172156,0.00633162,-1.15643,9.30894,3.48846
607771634903115,0.0622478,0.138559,-0.00283136,-1.20193,9.31852,3.45973
607771638905848,0.0677456,0.107405,-0.00344223,-1.3815,9.30655,3.45494
607771642908581,0.0744651,0.0731963,-0.00160963,-1.55149,9.30894,3.42142
607771646911247,0.0683564,0.0414313,0.0112185,-1.68796,9.35443,3.39029
607771650913913,0.0598043,-0.0123248,0.0234358,-1.83401,9.44063,3.32086
607771654916579,0.0549174,-0.0520311,0.0374857,-1.92739,9.48133,3.27776
607771658919279,0.0512522,-0.0636375,0.0533682,-1.93697,9.47175,3.23227
607771662922012,0.0512522,-0.0544745,0.0686399,-1.89866,9.4526,3.27297
607771666924678,0.0549174,-0.0379812,0.0778029,-1.77895,9.42626,3.31368
607771670927344,0.0518631,-0.0056053,0.0912419,-1.76937,9.4502,3.31128
607771674930044,0.0591935,0.0353227,0.105903,-1.79331,9.45739,3.30649
607771678932710,0.0628586,0.0554812,0.11079,-1.78373,9.44541,3.34241
607771682935376,0.0707999,0.0750289,0.115066,-1.79571,9.42387,3.39987
607771686938042,0.0781303,0.100074,0.124839,-1.80049,9.42147,3.45254
607771690940708,0.0872933,0.105572,0.124229,-1.79331,9.38077,3.45733
607771694943374,0.0970671,0.0982418,0.122396,-1.74782,9.34007,3.46691
607771698946040,0.101954,0.0933549,0.11812,-1.72627,9.30415,3.41902
607771702948740,0.107452,0.0878571,0.113844,-1.69754,9.31373,3.37593
607771706951406,0.109895,0.0854136,0.118731,-1.72388,9.29936,3.33522
607771710954106,0.109284,0.0731963,0.117509,-1.74064,9.29218,3.31607
607771714959172,0.114171,0.0676985,0.119953,-1.77655,9.28979,3.28973
607771718961872,0.10623,0.0585356,0.133392,-1.81007,9.28979,3.22269
607771722964505,0.0988997,0.056703,0.135835,-1.81725,9.32091,3.13411
607771726967205,0.0854607,0.0683094,0.140722,-1.79092,9.31612,3.04312
607771730969871,0.0665238,0.0939657,0.146831,-1.72148,9.32331,3.00003
607771734972537,0.0536957,0.124509,0.148052,-1.60416,9.29218,3.02157
607771738975270,0.0427001,0.166659,0.137668,-1.51079,9.22993,3.02157
607771742977970,0.0298719,0.199645,0.135835,-1.44854,9.18444,3.03594
607771746980603,0.0146003,0.237519,0.123007,-1.44135,9.17007,3.06467
607771750983303,-0.00250394,0.262565,0.115066,-1.51079,9.17486,3.00721
607771754986003,-0.0104452,0.281501,0.106514,-1.55867,9.1988,3.01679
607771758988669,-0.0232734,0.291275,0.0967397,-1.57543,9.18683,3.0527
607771762991335,-0.0324363,0.298606,0.0790246,-1.5898,9.19402,3.0934
607771766994068,-0.038545,0.295551,0.0625312,-1.56346,9.16528,3.08143
607771770996768,-0.0458754,0.299216,0.0423727,-1.50121,9.14134,3.06946
607771774999468,-0.0501514,0.290664,0.0112185,-1.39826,9.08627,3.04312
607771779002168,-0.0562601,0.282112,-0.0132161,-1.34558,9.05036,3.06707
607771783004834,-0.0525949,0.272338,-0.0352072,-1.30249,9.00726,3.05509
607771787007500,-0.0599253,0.257067,-0.0608636,-1.33601,8.9929,3.05509
607771791010200,-0.0556492,0.242406,-0.0779678,-1.41023,8.99529,3.04312
607771795013600,-0.0629796,0.210641,-0.0883525,-1.47487,9.02642,3.06467
607771799016266,-0.0593144,0.189261,-0.0987372,-1.5467,9.02402,3.08861
607771803018932,-0.0623687,0.179487,-0.0944611,-1.65205,9.05275,3.09819
607771807021632,-0.0654231,0.169713,-0.0987372,-1.6712,9.06472,3.14129
607771811024298,-0.0623687,0.170324,-0.0932394,-1.63768,9.06233,3.18439
607771815026964,-0.0593144,0.184374,-0.0834656,-1.5898,9.08627,3.2634
607771819029664,-0.0532058,0.208198,-0.07247,-1.53952,9.10303,3.28255
607771823032297,-0.0446536,0.237519,-0.0761352,-1.48684,9.10543,3.32565
607771827034963,-0.0275494,0.268062,-0.0639179,-1.41262,9.10303,3.43578
607771831037663,-0.0147212,0.286999,-0.0584201,-1.3815,9.0743,3.55071
607771835037996,-0.00189307,0.28761,-0.0645287,-1.36474,9.06712,3.58902
607771839040662,0.0146003,0.289443,-0.0626962,-1.31446,9.04796,3.60099
607771843043395,0.0396458,0.270506,-0.0791895,-1.18277,9.02163,3.69915
607771847046095,0.0598043,0.257678,-0.0926285,-1.09658,8.94501,3.74465
607771851051728,0.0811846,0.248515,-0.106678,-1.06306,8.92107,3.73507
607771855054394,0.108063,0.235686,-0.121339,-1.03912,8.866,3.69197
607771859057094,0.119669,0.215528,-0.12867,-1.0439,8.83966,3.59381
607771863059760,0.126999,0.196591,-0.127448,-1.10137,8.85642,3.48367
607771867062493,0.133719,0.166048,-0.122561,-1.19235,8.91628,3.32804
607771871065193,0.128221,0.144057,-0.10057,-1.33361,8.97853,3.12692
607771875067859,0.120891,0.131229,-0.0700265,-1.39826,9.05994,2.97608
607771879070525,0.106841,0.112903,-0.0468137,-1.43896,9.12698,2.87074
607771883073225,0.0934019,0.0945766,-0.0022205,-1.43417,9.18923,2.77496
607771887075891,0.0695782,0.0817484,0.0325988,-1.41502,9.30415,2.6337
607771891078591,0.0481979,0.0585356,0.0735268,-1.3815,9.43823,2.51878
607771895081291,0.0213198,0.0389879,0.116898,-1.35277,9.5364,2.45892
607771899083924,0.00177212,0.0188293,0.135835,-1.18277,9.58189,2.43498
607771903086590,-0.0177756,-0.0056053,0.145609,-0.95771,9.54119,2.58103
607771907089323,-0.0257168,-0.0196552,0.144387,-0.747014,9.46936,2.65046
607771911092023,-0.0324363,-0.0214878,0.122396,-0.505192,9.37837,2.75342
607771915093989,-0.0324363,-0.0178226,0.101016,-0.158022,9.25866,2.98087
607771919096689,-0.0220516,-0.00621616,0.0558117,0.0335198,9.13416,3.15087
607771923099389,-0.0031148,0.0206619,0.00388816,0.0933767,9.01923,3.33044
607771927102089,0.015822,0.0395987,-0.0376507,0.148445,8.92586,3.54592
607771931104822,0.0396458,0.0457074,-0.0840764,0.095771,8.85403,3.72789
607771935107555,0.0610261,0.0689203,-0.123783,0.0215485,8.83009,3.88351
607771939110188,0.0958454,0.10435,-0.152493,-0.237033,8.83487,3.90985
607771943112888,0.122723,0.1184,-0.165322,-0.392661,8.83248,4.0559
607771947115621,0.148991,0.145278,-0.179982,-0.505192,8.85163,4.10379
607771951118287,0.174647,0.194759,-0.19281,-0.584203,8.83009,4.01041
607771955120987,0.18381,0.23813,-0.202584,-0.608146,8.79896,3.84999
607771959123687,0.197249,0.291886,-0.206249,-0.612934,8.78459,3.71113
607771963126353,0.196027,0.360914,-0.206249,-0.632089,8.78699,3.53395
607771967129053,0.184421,0.40734,-0.187924,-0.787716,8.86121,3.19157
607771971128819,0.16976,0.440326,-0.175706,-0.938556,8.9067,2.93059
607771975131519,0.147769,0.456209,-0.148217,-1.06306,9.00487,2.69835
607771979134152,0.119058,0.454987,-0.0938503,-1.18038,9.09824,2.54511
607771983136852,0.0860715,0.449489,-0.0578092,-1.38389,9.27542,2.24822
607771987139518,0.0481979,0.436661,-0.0168813,-1.44854,9.31612,2.06626
607771991142184,0.00849164,0.395733,0.0252684,-1.38389,9.29936,1.98964
607771995144884,-0.0257168,0.35786,0.0552008,-1.26418,9.2443,1.97767
607771999147617,-0.0513732,0.299216,0.0716942,-1.18756,9.22035,1.95612
607772003150250,-0.0831381,0.241184,0.0930745,-1.12531,9.21078,2.02077
607772007152950,-0.111849,0.164215,0.116898,-1.14686,9.22993,2.08781
607772011155650,-0.124066,0.111681,0.128505,-1.10376,9.16768,2.27696
607772015158316,-0.12651,0.0542595,0.131559,-0.993624,9.09346,2.52117
607772019161016,-0.117957,-0.0111031,0.133392,-0.921796,9.03839,2.75342
607772023163716,-0.102075,-0.0538637,0.127283,-0.837996,8.98811,3.01918
607772027166382,-0.0843599,-0.0831852,0.123007,-0.739831,8.96416,3.24903
607772031169082,-0.0532058,-0.114339,0.107735,-0.636877,8.93783,3.47409
607772035171782,-0.00677999,-0.132665,0.0918528,-0.548289,8.97374,3.73986
607772039174448,0.0274285,-0.135109,0.0778029,-0.517163,9.00487,3.87633
607772043177114,0.065913,-0.122891,0.058866,-0.505192,8.99768,3.9745
607772047180147,0.115393,-0.0844069,0.0393183,-0.474066,9.0336,4.03914
607772051182813,0.147769,-0.0465333,0.0240467,-0.466884,9.03839,4.1397
607772055185446,0.174647,-0.00927049,0.00572075,-0.490826,9.06233,4.12773
607772059188179,0.19786,0.0554812,-0.000998765,-0.548289,9.05036,4.08224
607772063190879,0.216797,0.119011,-0.0126052,-0.617723,9.09346,3.98168
607772067193545,0.21924,0.194148,-0.00832915,-0.687157,9.18683,3.86197
607772071196211,0.227181,0.28028,-0.00466396,-0.72786,9.26345,3.69197
607772075198911,0.21191,0.378018,0.00816421,-0.782928,9.33049,3.52916
607772079201577,0.192362,0.447046,0.0264902,-0.888276,9.37837,3.20354
607772083204243,0.172204,0.509354,0.0442053,-0.964893,9.41189,2.98805
607772087206909,0.136773,0.569219,0.0655855,-1.0056,9.44063,2.79412
607772091209542,0.108674,0.600373,0.0808572,-1.04151,9.44781,2.62652
607772095212242,0.075076,0.613201,0.101016,-1.01517,9.47893,2.45653
607772099214942,0.0439218,0.606482,0.119342,-1.00081,9.49091,2.27456
607772103217575,0.00055039,0.582658,0.136446,-0.979258,9.48612,2.14527
607772107220275,-0.0312146,0.551504,0.154161,-0.902642,9.50288,2.04711
607772111222975,-0.0483188,0.512408,0.16027,-0.818842,9.51245,2.07344
607772115225641,-0.0813055,0.430552,0.178596,-0.797293,9.534,2.07344
607772119228307,-0.0953555,0.356638,0.187759,-0.742225,9.52203,2.02556
607772123231007,-0.110016,0.260121,0.181039,-0.67758,9.49569,2.09738
607772127233673,-0.110016,0.148944,0.173709,-0.603357,9.41429,2.20513
607772131240073,-0.110016,0.00966633,0.155994,-0.495615,9.31852,2.38709
607772135242773,-0.0977989,-0.0862395,0.140111,-0.440547,9.22993,2.48047
607772139245473,-0.092912,-0.187643,0.115676,-0.399844,9.1605,2.62652
607772143254206,-0.0843599,-0.300042,0.0936854,-0.354353,9.12219,2.72708
607772147256872,-0.0678665,-0.365405,0.0918528,-0.378295,9.0767,2.86355
607772151259572,-0.0574818,-0.419772,0.0826898,-0.411815,9.04796,2.93778
607772155262238,-0.0593144,-0.456424,0.0778029,-0.387873,9.01205,2.95693
607772159264971,-0.0409884,-0.457646,0.0857441,-0.423787,9.07909,3.14129
607772163267704,-0.0415993,-0.433211,0.090631,-0.411815,9.04557,3.19875
607772167270004,-0.0397667,-0.409387,0.090631,-0.423787,9.0312,3.15805
607772171272704,-0.0354907,-0.362351,0.10407,-0.471672,9.0743,3.3017
607772175275437,-0.0379341,-0.307373,0.128505,-0.52674,9.15092,3.43818
607772179278103,-0.0361015,-0.245675,0.151107,-0.622511,9.25866,3.54353
607772183280803,-0.0373233,-0.144883,0.185315,-0.7111,9.35443,3.58662
607772187283503,-0.0354907,-0.0563071,0.21708,-0.816448,9.534,3.66563
607772191286203,-0.0336581,0.0310466,0.240904,-0.792505,9.64174,3.73986
607772195288869,-0.0269385,0.120233,0.264117,-0.696734,9.76146,3.79971
607772199291569,-0.00983432,0.233854,0.290995,-0.569837,9.87399,3.83323
607772203294269,0.0152112,0.316932,0.319095,-0.418998,9.90033,3.8476
607772207296969,0.0237633,0.37924,0.32276,-0.306467,9.93385,3.82605
607772211299669,0.0494196,0.417113,0.336199,-0.141262,10.0129,3.8069
